,adresse,type_de_contrat,niveau_etude,localisation,type_de_cursus,salaire_moyen,salaire_min,salaire_max
4738,,,,,,65500.0,4600,85000
4739,44000 Nantes,,,Nantes,,65500.0,4600,85000
4740,Île-de-France,Stage,bac + 3,Paris,,13000.0,0,26000
4741,Saint-Herblain (44),CDI,,Nantes,,36000.0,2600,46000
4742,Paris (75),,,Paris,,65500.0,4600,85000
4743,Nantes (44),CDI,ingénieur,Nantes,,36000.0,2600,46000
4744,Paris (75),CDI,,Paris,,65500.0,4600,85000
4745,,,,,,65500.0,4600,85000
4746,,,,,,36000.0,2600,46000
4747,,,,,,36000.0,2600,46000
4748,Saint-Herblain (44),CDI,,Nantes,,36000.0,2600,46000
4749,Nantes (44),CDI,,Nantes,,36000.0,2600,46000
4750,44109 Nantes,CDI,ingénieur,Nantes,,36000.0,2600,46000
4751,Nantes (44),,,Nantes,,65500.0,4600,85000
4752,Nantes (44),Stage,bac + 5,Nantes,,36000.0,2600,46000
4753,Nantes (44),"Temps plein, CDI",ingénieur,Nantes,,36000.0,2600,46000
4754,Nantes (44),CDI,,Nantes,,36000.0,2600,46000
4755,Nantes (44),CDI,,Nantes,,65500.0,4600,85000
4756,Nantes (44),CDI,,Nantes,,36000.0,2600,46000
4757,Le Plessis-Robinson (92),,ingénieur,Paris,,65500.0,4600,85000
4758,,,,,,65500.0,4600,85000
4759,Paris (75),Stage,ingénieur,Paris,,13000.0,0,26000
4760,,,,,,142730.0,85460,200000
4761,Paris (75),,bac + 5,Paris,,65500.0,4600,85000
4762,Paris (75),,,Paris,,36000.0,2600,46000
4763,,,,,,36000.0,2600,46000
4764,,,,,,65500.0,4600,85000
4765,75009 Paris 9e,CDI,,Paris,,36000.0,2600,46000
4766,Paris (75),Stage,,Paris,,13000.0,0,26000
4767,,,,,,65500.0,4600,85000
4768,Paris (75),,ingénieur,Paris,,36000.0,2600,46000
4769,,,,,,36000.0,2600,46000
4770,Paris (75),CDI,,Paris,,65500.0,4600,85000
4771,Paris (75),,bac + 5,Paris,,65500.0,4600,85000
4772,Île-de-France,,,Paris,,65500.0,4600,85000
4773,Paris (75),,,Paris,,65500.0,4600,85000
4774,Paris (75),CDI,,Paris,,36000.0,2600,46000
4775,Paris (75),CDI,,Paris,,36000.0,2600,46000
4776,Magny-les-Hameaux (78),,ingénieur,Paris,,36000.0,2600,46000
4777,,,,,,36000.0,2600,46000
4778,69100 Villeurbanne,"Temps plein, CDI",,Lyon,,36000.0,2600,46000
4779,Lyon (69),"Temps plein, CDD",,Lyon,,36000.0,2600,46000
4780,,,,,,13000.0,0,26000
4781,Lyon (69),CDI,ingénieur,Lyon,,36000.0,2600,46000
4782,,,,,,36000.0,2600,46000
4783,Paris (75),,,Paris,,13000.0,0,26000
4784,Paris (75),,,Paris,,65500.0,4600,85000
4785,75012 Paris 12e,CDI,,Paris,,36000.0,2600,46000
4786,Paris (75),,,Paris,,65500.0,4600,85000
4787,69000 Lyon,,bac + 5,Lyon,,36000.0,2600,46000
4788,,,,,,36000.0,2600,46000
4789,Lyon (69),,,Lyon,,36000.0,2600,46000
4790,Colombier-Saugnieu (69),CDI,bac + 3,Lyon,,36000.0,2600,46000
4791,Lyon (69),CDI,bac + 5,Lyon,,36000.0,2600,46000
4792,,,,,,36000.0,2600,46000
4793,Lyon (69),,,Lyon,,36000.0,2600,46000
4794,Toulouse (31),CDI,ingénieur,Toulouse,,36000.0,2600,46000
4795,,,,,,36000.0,2600,46000
4796,Lyon (69),CDI,,Lyon,,36000.0,2600,46000
4797,,,,,,36000.0,2600,46000
4798,Nantes (44),,ingénieur,Nantes,,36000.0,2600,46000
4799,,,,,,36000.0,2600,46000
4800,,,,,,36000.0,2600,46000
4801,Nantes (44),CDI,,Nantes,,36000.0,2600,46000
4802,Nantes (44),CDI,,Nantes,,36000.0,2600,46000
4803,,,,,,36000.0,2600,46000
4804,Nantes (44),CDI,bac + 2,Nantes,,36000.0,2600,46000
4805,,,,,,36000.0,2600,46000
4806,Bordeaux (33),CDI,,Bordeaux,,36000.0,2600,46000
4807,Bordeaux (33),,ingénieur,Bordeaux,,13000.0,0,26000
4808,Bordeaux (33),"Temps plein, CDI",,Bordeaux,autodidacte,36000.0,2600,46000
4809,Lyon (69),CDI,bac + 4,Lyon,,36000.0,2600,46000
4810,33000 Bordeaux,CDI,bac + 4,Bordeaux,,36000.0,2600,46000
4811,,,,,,36000.0,2600,46000
4812,,,,,,65500.0,4600,85000
4813,Paris (75),,bac + 5,Paris,,65500.0,4600,85000
4814,,,,,,36000.0,2600,46000
4815,Paris (75),Stage,,Paris,,13000.0,0,26000
4816,Paris (75),"Temps plein, Freelance / Indépendant",,Paris,,142730.0,85460,200000
4817,Toulouse (31),Apprentissage,,Toulouse,,36000.0,2600,46000
4818,,,,,,36000.0,2600,46000
4819,Blagnac (31),"Temps plein, CDI",ingénieur,Toulouse,,36000.0,2600,46000
4820,,,,,,65500.0,4600,85000
4821,,,,,,36000.0,2600,46000
4822,,,,,,65500.0,4600,85000
4823,,,,,,65500.0,4600,85000
4824,31000 Toulouse,CDI,,Toulouse,,36000.0,2600,46000
4825,,,,,,65500.0,4600,85000
4826,Paris (75),CDI,,Paris,,65500.0,4600,85000
4827,Paris (75),"Temps plein, Stage",,Paris,,13000.0,0,26000
4828,Toulouse (31),,ingénieur,Toulouse,,36000.0,2600,46000
4829,31000 Toulouse,CDI,,Toulouse,,36000.0,2600,46000
4830,Toulouse (31),"Stage, Apprentissage, Contrat pro",ingénieur,Toulouse,,13000.0,0,26000
4831,Toulouse (31),Stage,,Toulouse,,13000.0,0,26000
4832,Toulouse (31),CDI,,Toulouse,,65500.0,4600,85000
4833,Toulouse (31),Stage,ingénieur,Toulouse,,13000.0,0,26000
4834,,,,,,36000.0,2600,46000
4835,,,,,,36000.0,2600,46000
4836,,,,,,65500.0,4600,85000
4837,Toulouse (31),,ingénieur,Toulouse,,36000.0,2600,46000
4838,,,,,,36000.0,2600,46000
4839,Paris (75),,bac + 5,Paris,,65500.0,4600,85000
4840,Paris (75),,ingénieur,Paris,,36000.0,2600,46000
4841,,,,,,36000.0,2600,46000
4842,,,,,,36000.0,2600,46000
4843,,,,,,36000.0,2600,46000
4844,Nantes (44),,,Nantes,,36000.0,2600,46000
4845,,,,,,36000.0,2600,46000
4846,Nantes (44),"Temps plein, CDI",,Nantes,,36000.0,2600,46000
4847,,,,,,36000.0,2600,46000
4848,,,,,,36000.0,2600,46000
4849,Saint-Herblain (44),,,Nantes,,36000.0,2600,46000
4850,Neuilly-sur-Seine (92),Apprentissage,bac + 3,Paris,,36000.0,2600,46000
4851,,,,,,36000.0,2600,46000
4852,Paris (75),"Temps plein, Stage",ingénieur,Paris,,13000.0,0,26000
4853,Nantes (44),,bac + 5,Nantes,,65500.0,4600,85000
4854,,,,,,36000.0,2600,46000
4855,,,,,,36000.0,2600,46000
4856,,,,,,36000.0,2600,46000
4857,,,,,,36000.0,2600,46000
4858,,,,,,36000.0,2600,46000
4859,Paris (75),,bac + 5,Paris,,36000.0,2600,46000
4860,Bordeaux (33),Stage,bac + 5,Bordeaux,,13000.0,0,26000
4861,Bordeaux (33),CDI,,Bordeaux,,36000.0,2600,46000
4862,33000 Bordeaux,,bac + 3,Bordeaux,,36000.0,2600,46000
4863,Bordeaux (33),,ingénieur,Bordeaux,,36000.0,2600,46000
4864,,,,,,36000.0,2600,46000
4865,Bordeaux (33),CDI,,Bordeaux,,65500.0,4600,85000
4866,Bordeaux (33),,ingénieur,Bordeaux,,36000.0,2600,46000
4867,Paris (75),,,Paris,,36000.0,2600,46000
4868,Bordeaux (33),Stage,,Bordeaux,,13000.0,0,26000
4869,75009 Paris 9e,,ingénieur,Paris,,65500.0,4600,85000
4870,,,,,,65500.0,4600,85000
4871,Paris 12e (75),CDI,,Paris,,65500.0,4600,85000
4872,Levallois-Perret (92),,,Paris,,36000.0,2600,46000
4873,75010 Paris 10e,"Temps plein, Freelance / Indépendant, CDI",,Paris,,36000.0,2600,46000
4874,75002 Paris 2e,CDI,ingénieur,Paris,,36000.0,2600,46000
4875,Paris 10e (75),Stage,bac + 2,Paris,autodidacte,13000.0,0,26000
4876,,,,,,65500.0,4600,85000
4877,Paris (75),CDI,,Paris,,36000.0,2600,46000
4878,,,,,,65500.0,4600,85000
4879,75002 Paris 2e,"Temps plein, CDI",ingénieur,Paris,,36000.0,2600,46000
4880,75005 Paris 5e,"Temps plein, CDD, Apprentissage",bac + 3,Paris,,36000.0,2600,46000
4881,Paris (75),CDI,,Paris,,65500.0,4600,85000
4882,Paris (75),,,Paris,,36000.0,2600,46000
4883,Paris 12e (75),Stage,,Paris,,13000.0,0,26000
4884,,,,,,65500.0,4600,85000
4885,Paris (75),"Temps plein, CDI",bac + 4,Paris,,65500.0,4600,85000
4886,Paris (75),,bac + 2,Paris,,65500.0,4600,85000
4887,Paris (75),,bac + 5,Paris,,36000.0,2600,46000
4888,75002 Paris 2e,CDI,ingénieur,Paris,,36000.0,2600,46000
4889,75009 Paris 9e,"Temps plein, CDI",bac + 4,Paris,,36000.0,2600,46000
4890,Paris (75),CDI,ingénieur,Paris,,65500.0,4600,85000
4891,Paris 15e (75),CDI,,Paris,,36000.0,2600,46000
4892,Paris (75),CDI,,Paris,,36000.0,2600,46000
4893,75005 Paris 5e,"Temps plein, CDD, Apprentissage",bac + 3,Paris,,36000.0,2600,46000
4894,Lyon (69),Stage,bac + 2,Lyon,,13000.0,0,26000
4895,75009 Paris 9e,CDI,,Paris,,65500.0,4600,85000
4896,Lyon (69),Stage,bac + 2,Lyon,,13000.0,0,26000
4897,Paris (75),,,Paris,,36000.0,2600,46000
4898,Lyon (69),CDI,,Lyon,,36000.0,2600,46000
4899,,,,,,65500.0,4600,85000
4900,Lyon (69),CDI,,Lyon,,36000.0,2600,46000
4901,69200 Vénissieux,,bac + 3,Lyon,,36000.0,2600,46000
4902,,,,,,36000.0,2600,46000
4903,,,,,,36000.0,2600,46000
4904,Lyon (69),CDI,,Lyon,,36000.0,2600,46000
4905,Lyon (69),CDI,bac + 2,Lyon,,36000.0,2600,46000
4906,,,,,,36000.0,2600,46000
4907,Lyon (69),CDI,,Lyon,,36000.0,2600,46000
4908,69000 Lyon,,,Lyon,,36000.0,2600,46000
4909,Carrières-sur-Seine (78),,ingénieur,Paris,,36000.0,2600,46000
4910,Paris (75),CDI,bac + 4,Paris,,36000.0,2600,46000
4911,Palaiseau (91),,ingénieur,Paris,,36000.0,2600,46000
4912,Paris (75),,ingénieur,Paris,,65500.0,4600,85000
4913,Magny-les-Hameaux (78),,ingénieur,Paris,,65500.0,4600,85000
4914,Paris (75),CDI,,Paris,,65500.0,4600,85000
4915,Magny-les-Hameaux (78),,ingénieur,Paris,,65500.0,4600,85000
4916,Paris (75),,,Paris,,36000.0,2600,46000
4917,Paris (75),"Temps plein, Stage",ingénieur,Paris,,13000.0,0,26000
4918,Paris (75),,,Paris,,36000.0,2600,46000
4919,Vélizy-Villacoublay (78),Stage,ingénieur,Paris,,13000.0,0,26000
4920,,,,,,36000.0,2600,46000
4921,Saclay (91),,,Paris,,36000.0,2600,46000
4922,Paris (75),"Temps plein, Freelance / Indépendant",,Paris,,65500.0,4600,85000
4923,Paris (75),,ingénieur,Paris,,65500.0,4600,85000
4924,,,,,,36000.0,2600,46000
4925,Orsay (91),CDI,ingénieur,Paris,,36000.0,2600,46000
4926,Orsay (91),CDI,,Paris,,65500.0,4600,85000
4927,Vélizy-Villacoublay (78),Stage,ingénieur,Paris,,13000.0,0,26000
4928,Magny-les-Hameaux (78),,ingénieur,Paris,,65500.0,4600,85000
4929,Versailles (78),CDI,ingénieur,Paris,grande école,65500.0,4600,85000
4930,Bourges (18),,bac + 2,Paris,,36000.0,2600,46000
4931,Magny-les-Hameaux (78),CDI,ingénieur,Paris,,65500.0,4600,85000
4932,Vélizy-Villacoublay (78),,,Paris,,65500.0,4600,85000
4933,Paris (75),"Temps plein, Freelance / Indépendant",,Paris,,65500.0,4600,85000
4934,75008 Paris 8e,,,Paris,,65500.0,4600,85000
4935,,,,,,65500.0,4600,85000
4936,Paris (75),CDI,,Paris,,36000.0,2600,46000
4937,Paris 2e (75),CDI,ingénieur,Paris,,36000.0,2600,46000
4938,Montrouge (92),CDI,bac + 5,Paris,,36000.0,2600,46000
4939,93200 Saint-Denis,,,Paris,,65500.0,4600,85000
4940,,,,,,65500.0,4600,85000
4941,Paris (75),"Temps plein, Freelance / Indépendant",,Paris,,142730.0,85460,200000
4942,,,,,,36000.0,2600,46000
4943,Paris (75),CDI,,Paris,,36000.0,2600,46000
4944,Montrouge (92),CDI,bac + 5,Paris,,65500.0,4600,85000
4945,Montrouge (92),CDI,bac + 5,Paris,,65500.0,4600,85000
4946,Paris (75),,bac + 2,Paris,,36000.0,2600,46000
4947,,,,,,65500.0,4600,85000
4948,Paris 16e (75),CDI,bac + 2,Paris,,36000.0,2600,46000
4949,Guyancourt (78),CDI,ingénieur,Paris,,65500.0,4600,85000
4950,Montrouge (92),CDI,bac + 5,Paris,,36000.0,2600,46000
4951,Wissous (91),CDI,ingénieur,Paris,,36000.0,2600,46000
4952,Paris (75),,bac + 2,Paris,,36000.0,2600,46000
4953,Puteaux (92),CDI,,Paris,,65500.0,4600,85000
4954,93100 Montreuil,,diplôme supérieur,Paris,,36000.0,2600,46000
4955,69120 Vaulx-en-Velin,,bac + 5,Lyon,,13000.0,0,26000
4956,69100 Villeurbanne,,bac + 4,Lyon,,36000.0,2600,46000
4957,69130 Écully,,,Lyon,,36000.0,2600,46000
4958,31000 Toulouse,,,Toulouse,,36000.0,2600,46000
4959,Toulouse (31),,bac + 5,Toulouse,,36000.0,2600,46000
4960,Haute-Garonne,Stage,ingénieur,Toulouse,,13000.0,0,26000
4961,,,,,,36000.0,2600,46000
4962,Toulouse (31),CDI,bac + 2,Toulouse,,36000.0,2600,46000
4963,Toulouse (31),CDI,,Toulouse,,36000.0,2600,46000
4964,,,,,,36000.0,2600,46000
4965,Nantes (44),,ingénieur,Nantes,,36000.0,2600,46000
4966,,,,,,36000.0,2600,46000
4967,,,,,,65500.0,4600,85000
4968,,,,,,65500.0,4600,85000
4969,Paris 1er (75),CDI,ingénieur,Paris,,36000.0,2600,46000
4970,Antony (92),"Temps plein, CDI",ingénieur,Paris,,36000.0,2600,46000
4971,Paris (75),,,Paris,,65500.0,4600,85000
4972,,,,,,65500.0,4600,85000
4973,Paris (75),,,Paris,,65500.0,4600,85000
4974,,,,,,36000.0,2600,46000
4975,,,,,,65500.0,4600,85000
4976,Vélizy-Villacoublay (78),,,Paris,,36000.0,2600,46000
4977,Paris (75),,bac + 3,Paris,,36000.0,2600,46000
4978,Paris (75),,,Paris,,36000.0,2600,46000
4979,75017 Paris 17e,CDI,ingénieur,Paris,,36000.0,2600,46000
4980,,,,,,65500.0,4600,85000
4981,,,,,,36000.0,2600,46000
4982,,,,,,65500.0,4600,85000
4983,Paris (75),,,Paris,,65500.0,4600,85000
4984,Paris (75),,bac + 3,Paris,,36000.0,2600,46000
4985,Paris (75),,,Paris,,65500.0,4600,85000
4986,,,,,,36000.0,2600,46000
4987,,,,,,65500.0,4600,85000
4988,,,,,,65500.0,4600,85000
4989,Nouvelle-Aquitaine,,bac + 2,Bordeaux,,36000.0,2600,46000
4990,Nouvelle-Aquitaine,,ingénieur,Bordeaux,,36000.0,2600,46000
4991,Nouvelle-Aquitaine,,ingénieur,Bordeaux,,36000.0,2600,46000
4992,Nouvelle-Aquitaine,,,Bordeaux,,36000.0,2600,46000
4993,,,,,,36000.0,2600,46000
4994,75009 Paris 9e,CDI,,Paris,,65500.0,4600,85000
4995,75009 Paris 9e,CDI,,Paris,,65500.0,4600,85000
4996,Paris (75),Stage,ingénieur,Paris,,13000.0,0,26000
4997,,,,,,65500.0,4600,85000
4998,,,,,,65500.0,4600,85000
4999,Paris (75),,ingénieur,Paris,,65500.0,4600,85000
5000,Lyon (69),,bac + 2,Lyon,,13000.0,0,26000
5001,69130 Écully,CDI,bac + 5,Lyon,,36000.0,2600,46000
5002,,,,,,36000.0,2600,46000
5003,Lyon (69),CDI,bac + 5,Lyon,,65500.0,4600,85000
5004,Lyon (69),"Temps plein, CDD, Freelance / Indépendant, CDI, Contrat pro",ingénieur,Lyon,,36000.0,2600,46000
5005,,,,,,36000.0,2600,46000
5006,,,,,,36000.0,2600,46000
5007,Lyon (69),CDI,,Lyon,école de commerce,65500.0,4600,85000
5008,,,,,,13000.0,0,26000
5009,Villeurbanne (69),"CDD, CDI",bac + 2,Lyon,,13000.0,0,26000
5010,Lyon (69),CDI,,Lyon,école de commerce,65500.0,4600,85000
5011,,,,,,13000.0,0,26000
5012,69100 Villeurbanne,,ingénieur,Lyon,,36000.0,2600,46000
5013,,,,,,36000.0,2600,46000
5014,92100 Boulogne-Billancourt,,,Paris,,65500.0,4600,85000
5015,Lyon (69),CDI,,Lyon,,36000.0,2600,46000
5016,,,,,,36000.0,2600,46000
5017,Rhône,"Temps plein, CDI",,Lyon,,36000.0,2600,46000
5018,Dardilly (69),"Temps plein, CDI",ingénieur,Lyon,,36000.0,2600,46000
5019,,,,,,36000.0,2600,46000
5020,Lyon (69),"Temps plein, CDI",,Lyon,,36000.0,2600,46000
5021,,,,,,36000.0,2600,46000
5022,Lyon (69),,ingénieur,Lyon,,36000.0,2600,46000
5023,Lyon (69),CDI,bac + 3,Lyon,,36000.0,2600,46000
5024,Lyon (69),CDI,ingénieur,Lyon,,36000.0,2600,46000
5025,Lyon (69),CDI,bac + 5,Lyon,,65500.0,4600,85000
5026,,,,,,65500.0,4600,85000
5027,,,,,,13000.0,0,26000
5028,,,,,,65500.0,4600,85000
5029,,,,,,36000.0,2600,46000
5030,,,,,,36000.0,2600,46000
5031,Lyon (69),"Temps plein, CDI",,Lyon,grande école,36000.0,2600,46000
5032,,,,,,65500.0,4600,85000
5033,,,,,,36000.0,2600,46000
5034,,,,,,36000.0,2600,46000
5035,69463 Lyon,"Apprentissage, Contrat pro",bac + 4,Lyon,école de commerce,36000.0,2600,46000
5036,,,,,,36000.0,2600,46000
5037,,,,,,65500.0,4600,85000
5038,Paris (75),"Temps plein, CDI",,Paris,,65500.0,4600,85000
5039,Toulouse (31),"Temps plein, CDI",ingénieur,Toulouse,,36000.0,2600,46000
5040,Toulouse (31),"Temps plein, CDI",ingénieur,Toulouse,,36000.0,2600,46000
5041,Toulouse (31),CDI,bac + 2,Toulouse,,36000.0,2600,46000
5042,31000 Toulouse,,,Toulouse,,36000.0,2600,46000
5043,Toulouse (31),,bac + 2,Toulouse,,36000.0,2600,46000
5044,10 avis,CDI,bac + 5,Toulouse,école de commerce,65500.0,4600,85000
5045,Toulouse (31),,ingénieur,Toulouse,,36000.0,2600,46000
5046,Toulouse (31),Stage,ingénieur,Toulouse,,13000.0,0,26000
5047,Toulouse (31),CDI,,Toulouse,,36000.0,2600,46000
5048,,,,,,13000.0,0,26000
5049,Toulouse (31),CDI,bac + 2,Toulouse,,36000.0,2600,46000
5050,,,,,,13000.0,0,26000
5051,Paris (75),CDI,,Paris,,65500.0,4600,85000
5052,Paris (75),,ingénieur,Paris,,65500.0,4600,85000
5053,31100 Toulouse,,,Toulouse,,36000.0,2600,46000
5054,Blagnac (31),"Temps plein, CDI",bac + 5,Toulouse,,36000.0,2600,46000
5055,Toulouse (31),,,Toulouse,,36000.0,2600,46000
5056,Toulouse (31),,bac + 5,Toulouse,,36000.0,2600,46000
5057,Toulouse (31),,ingénieur,Toulouse,,36000.0,2600,46000
5058,Occitanie,Stage,bac + 3,Toulouse,,13000.0,0,26000
5059,Toulouse (31),,bac + 5,Toulouse,,36000.0,2600,46000
5060,31109 Toulouse,Stage,bac + 2,Toulouse,,13000.0,0,26000
5061,Toulouse (31),CDI,,Toulouse,,36000.0,2600,46000
5062,Toulouse (31),"Temps plein, CDI",bac + 5,Toulouse,grande école,36000.0,2600,46000
5063,Toulouse (31),CDI,bac + 2,Toulouse,,36000.0,2600,46000
5064,Toulouse (31),CDI,bac + 3,Toulouse,,36000.0,2600,46000
5065,,,,,,36000.0,2600,46000
5066,,,,,,142730.0,85460,200000
5067,,,,,,36000.0,2600,46000
5068,Paris (75),Stage,ingénieur,Paris,école ingénieur,13000.0,0,26000
5069,,,,,,65500.0,4600,85000
5070,,,,,,65500.0,4600,85000
5071,Nantes (44),"Temps plein, CDI",bac + 5,Nantes,,36000.0,2600,46000
5072,,,,,,36000.0,2600,46000
5073,Pays de la Loire,Stage,bac + 3,Nantes,,13000.0,0,26000
5074,,,,,,36000.0,2600,46000
5075,,,,,,36000.0,2600,46000
5076,Nantes (44),CDI,,Nantes,,36000.0,2600,46000
5077,,,,,,36000.0,2600,46000
5078,Nantes (44),Stage,ingénieur,Nantes,,13000.0,0,26000
5079,Nantes (44),CDI,bac + 5,Nantes,,36000.0,2600,46000
5080,La Chapelle-sur-Erdre (44),"Temps plein, Stage",bac + 3,Nantes,,13000.0,0,26000
5081,Pays de la Loire,Stage,bac + 3,Nantes,,13000.0,0,26000
5082,,,,,,36000.0,2600,46000
5083,Nantes (44),CDI,ingénieur,Nantes,,36000.0,2600,46000
5084,Nantes (44),CDI,,Nantes,,36000.0,2600,46000
5085,Nantes (44),,ingénieur,Nantes,,36000.0,2600,46000
5086,Nantes (44),"Temps plein, CDI",,Nantes,,36000.0,2600,46000
5087,Nantes (44),CDI,bac + 2,Nantes,,36000.0,2600,46000
5088,,,,,,36000.0,2600,46000
5089,Nantes (44),"Temps plein, CDI",bac + 3,Nantes,,36000.0,2600,46000
5090,,,,,,36000.0,2600,46000
5091,,,,,,36000.0,2600,46000
5092,Nantes (44),,,Nantes,,36000.0,2600,46000
5093,Nantes (44),CDI,,Nantes,,36000.0,2600,46000
5094,44200 Nantes,,,Nantes,,36000.0,2600,46000
5095,Nantes (44),,,Nantes,,36000.0,2600,46000
5096,Nantes (44),,,Nantes,,36000.0,2600,46000
5097,Nantes (44),,bac + 5,Nantes,,36000.0,2600,46000
5098,44200 Nantes,,bac + 5,Nantes,,36000.0,2600,46000
5099,,,,,,36000.0,2600,46000
5100,69000 Lyon,Stage,bac + 2,Lyon,,13000.0,0,26000
5101,33800 Bordeaux,,bac + 4,Bordeaux,école de commerce,36000.0,2600,46000
5102,Bordeaux (33),"Temps plein, CDD",,Bordeaux,,13000.0,0,26000
5103,Bordeaux (33),Stage,,Bordeaux,,13000.0,0,26000
5104,Bordeaux (33),"Temps plein, Stage",ingénieur,Bordeaux,,13000.0,0,26000
5105,Bordeaux (33),,,Bordeaux,,36000.0,2600,46000
5106,Bordeaux (33),Apprentissage,bac + 5,Bordeaux,école de commerce,36000.0,2600,46000
5107,,,,,,36000.0,2600,46000
5108,33600 Pessac,CDI,,Bordeaux,,36000.0,2600,46000
5109,Bordeaux (33),,,Bordeaux,,36000.0,2600,46000
5110,,,,,,36000.0,2600,46000
5111,Toulouse (31),,,Toulouse,,36000.0,2600,46000
5112,,,,,,142730.0,85460,200000
5113,Occitanie,,bac + 2,Toulouse,,36000.0,2600,46000
5114,Bordeaux (33),,ingénieur,Bordeaux,,36000.0,2600,46000
5115,Bordeaux (33),,bac + 5,Bordeaux,,65500.0,4600,85000
5116,Bordeaux (33),,ingénieur,Bordeaux,,36000.0,2600,46000
5117,Bordeaux (33),CDI,bac + 4,Bordeaux,,36000.0,2600,46000
5118,,,,,,36000.0,2600,46000
5119,Bordeaux (33),,ingénieur,Bordeaux,,36000.0,2600,46000
5120,33000 Bordeaux,,,Bordeaux,,36000.0,2600,46000
5121,44000 Nantes,CDI,,Nantes,,36000.0,2600,46000
5122,Bègles (33),"Temps plein, CDI",,Bordeaux,,36000.0,2600,46000
5123,Mérignac (33),CDI,,Bordeaux,,36000.0,2600,46000
5124,Bordeaux (33),,bac + 5,Bordeaux,,36000.0,2600,46000
5125,,,,,,13000.0,0,26000
5126,Bordeaux (33),,,Bordeaux,,36000.0,2600,46000
5127,,,,,,36000.0,2600,46000
5128,Bordeaux (33),"Temps plein, CDI",ingénieur,Bordeaux,,36000.0,2600,46000
5129,Joinville-le-Pont (94),Stage,,Paris,,13000.0,0,26000
5130,Boulogne-Billancourt (92),"Apprentissage, Contrat pro",master 1,Paris,,65500.0,4600,85000
5131,,,,,,36000.0,2600,46000
5132,Paris (75),"Temps plein, CDI",bac + 2,Paris,,36000.0,2600,46000
5133,,,,,,36000.0,2600,46000
5134,Paris 10e (75),CDI,,Paris,,36000.0,2600,46000
5135,Paris (75),Stage,bac + 4,Paris,,13000.0,0,26000
5136,Courbevoie (92),,bac + 4,Paris,,65500.0,4600,85000
5137,33000 Bordeaux,CDI,diplôme supérieur,Bordeaux,,36000.0,2600,46000
5138,Massy (91),"Apprentissage, Contrat pro",bac + 4,Paris,,65500.0,4600,85000
5139,,,,,,65500.0,4600,85000
5140,Boulogne-Billancourt (92),Apprentissage,bac + 4,Paris,,36000.0,2600,46000
5141,Rueil-Malmaison (92),"Temps plein, CDD",,Paris,,36000.0,2600,46000
5142,Paris (75),CDI,ingénieur,Paris,,36000.0,2600,46000
5143,Clichy (92),CDI,ingénieur,Paris,,65500.0,4600,85000
5144,Paris (75),CDI,bac + 5,Paris,,65500.0,4600,85000
5145,75009 Paris 9e,"Temps plein, CDI",,Paris,,36000.0,2600,46000
5146,Paris (75),,,Paris,,65500.0,4600,85000
5147,Paris (75),,,Paris,,65500.0,4600,85000
5148,Paris (75),CDI,,Paris,,36000.0,2600,46000
5149,,,,,,65500.0,4600,85000
5150,,,,,,36000.0,2600,46000
5151,Paris (75),"Temps plein, CDI",bac + 2,Paris,,36000.0,2600,46000
5152,,,,,,65500.0,4600,85000
5153,Paris (75),,,Paris,,65500.0,4600,85000
5154,Paris (75),Stage,master 1,Paris,,13000.0,0,26000
5155,Paris (75),CDI,ingénieur,Paris,,36000.0,2600,46000
5156,Paris (75),"Temps plein, CDI",,Paris,,36000.0,2600,46000
5157,Paris (75),"Apprentissage, Contrat pro",ingénieur,Paris,,65500.0,4600,85000
5158,Gennevilliers (92),CDI,bac + 5,Paris,,36000.0,2600,46000
5159,Paris (75),"Temps plein, CDI",,Paris,,36000.0,2600,46000
5160,Levallois-Perret (92),CDI,,Paris,,65500.0,4600,85000
5161,Paris (75),"Temps plein, CDI",bac + 2,Paris,,36000.0,2600,46000
5162,Paris (75),"Temps plein, CDI",,Paris,,36000.0,2600,46000
5163,Paris (75),Stage,,Paris,,13000.0,0,26000
5164,75017 Paris 17e,"Temps plein, CDI",bac + 2,Paris,,36000.0,2600,46000
5165,Paris (75),,,Paris,,36000.0,2600,46000
5166,,,,,,36000.0,2600,46000
5167,Paris (75),,,Paris,,65500.0,4600,85000
5168,,,,,,36000.0,2600,46000
5169,Paris (75),,,Paris,,65500.0,4600,85000
5170,Paris 9e (75),CDI,ingénieur,Paris,,65500.0,4600,85000
5171,,,,,,65500.0,4600,85000
5172,Paris 19e (75),Stage,bac + 5,Paris,,13000.0,0,26000
5173,78140 Vélizy-Villacoublay,,,Paris,,36000.0,2600,46000
5174,Puteaux (92),Stage,ingénieur,Paris,,13000.0,0,26000
5175,Paris (75),,master 2,Paris,,36000.0,2600,46000
5176,75011 Paris 11e,CDI,,Paris,,65500.0,4600,85000
5177,,,,,,36000.0,2600,46000
5178,Boulogne-Billancourt (92),"Temps plein, CDI",,Paris,,36000.0,2600,46000
5179,Suresnes (92),"Temps plein, CDI",bac + 5,Paris,,36000.0,2600,46000
5180,Paris (75),CDI,ingénieur,Paris,,36000.0,2600,46000
5181,Paris (75),"Temps plein, CDI",bac + 5,Paris,école de commerce,65500.0,4600,85000
5182,Paris 16e (75),CDI,,Paris,,65500.0,4600,85000
5183,Boulogne-Billancourt (92),,bac + 4,Paris,,36000.0,2600,46000
